"V1"	"V2"
"X160405_D00390_0248_BC89U9ANXX_SQ0198"	-43.1372156681553	3.72549920359168
"X160415_D00390_0249_AC8A4YANXX_SQ0199"	-29.3099927663387	2.87197722263143
"X160415_D00390_0249_AC8A4YANXX_SQ0200"	-28.479659333676	4.22498267370644
"X160415_D00390_0249_AC8A4YANXX_SQ0201"	-34.0680877066721	3.07473071955838
"X160415_D00390_0249_AC8A4YANXX_SQ0202"	-24.7354127743096	4.3061530456635
"X160415_D00390_0249_AC8A4YANXX_SQ0203"	-23.8447476466967	4.36526642453612
"X160415_D00390_0249_AC8A4YANXX_SQ2550"	-34.8408356000195	19.7017194468395
"X160415_D00390_0249_AC8A4YANXX_SQ2551"	-32.682518226836	18.9131761259547
"X160415_D00390_0249_AC8A4YANXX_SQ2552"	-34.5194764171515	18.7928550219361
"X160422_D00390_0250_AC9C7VANXX_SQ0211"	-22.3705974770578	3.90780148952603
"X160422_D00390_0250_AC9C7VANXX_SQ0212"	-22.6889662138728	4.48187075023183
"X160422_D00390_0250_AC9C7VANXX_SQ0213"	-177.310539823387	-4.37219234741559
"X160422_D00390_0250_AC9C7VANXX_SQ2550"	-39.5057610660232	18.482828713213
"X160422_D00390_0250_AC9C7VANXX_SQ2551"	-33.0334884471568	18.9880047768116
"X160422_D00390_0250_AC9C7VANXX_SQ2552"	-28.6451910238484	19.2167582777686
"X160422_D00390_0250_AC9C7VANXX_SQ2554"	-40.2892716486077	18.9267297053618
"X160422_D00390_0250_AC9C7VANXX_SQ2555"	-38.1201226040317	18.9097269304283
"X160422_D00390_0251_BC9BV0ANXX_SQ0204"	-23.4334175052933	4.16029145401138
"X160422_D00390_0251_BC9BV0ANXX_SQ0205"	-6.8629601368434	4.564211611431
"X160422_D00390_0251_BC9BV0ANXX_SQ0206"	60.4483378742067	-21.4122036167232
"X160422_D00390_0251_BC9BV0ANXX_SQ0207"	58.2327042882717	-21.1737720085296
"X160422_D00390_0251_BC9BV0ANXX_SQ0208"	64.0249404328016	-22.0341585173146
"X160422_D00390_0251_BC9BV0ANXX_SQ0209"	-28.6287241413735	3.94480192041824
"X160422_D00390_0251_BC9BV0ANXX_SQ0210"	-14.7695422445663	4.5164689297695
"X160422_D00390_0251_BC9BV0ANXX_SQ2553"	-43.8277286765042	17.3259974617838
"X160429_D00390_0252_AC9CHFANXX_SQ0214"	64.0305874026797	-11.7955986166302
"X160429_D00390_0252_AC9CHFANXX_SQ0215"	72.707396153738	-11.4256607645765
"X160429_D00390_0252_AC9CHFANXX_SQ0216"	80.3657858303645	-10.8870734128804
"X160429_D00390_0252_AC9CHFANXX_SQ0217"	87.6263312429995	-10.5397877608751
"X160429_D00390_0252_AC9CHFANXX_SQ0218"	82.6527536615184	-12.9583017209433
"X160429_D00390_0252_AC9CHFANXX_SQ2553"	-36.289130552829	18.8652770018181
"X160429_D00390_0252_AC9CHFANXX_SQ2554"	-41.7314120534547	18.2537977131958
"X160429_D00390_0252_AC9CHFANXX_SQ2555"	-36.4374193932098	19.0036159921452
"X160531_D00390_0253_AC9AB9ANXX_SQ0219"	62.2268698648014	-21.1616572924511
"X160531_D00390_0253_AC9AB9ANXX_SQ0220"	67.4118495945254	-22.0340759090416
"X160531_D00390_0253_AC9AB9ANXX_SQ0222"	-230.316610039321	-7.2026556073869
"X160531_D00390_0253_AC9AB9ANXX_SQ0223"	77.8891492162281	-21.8403302193607
"X160531_D00390_0253_AC9AB9ANXX_SQ0224"	88.2025818068057	-22.334043635829
"X160531_D00390_0253_AC9AB9ANXX_SQ0225"	78.1229838948931	-21.1527130327601
"X160531_D00390_0253_AC9AB9ANXX_SQ0226"	89.0604567781113	-22.3487142746793
"X160531_D00390_0253_AC9AB9ANXX_SQ0227"	85.845380947926	-22.6483163325554
"X160531_D00390_0254_BC9CCNANXX_SQ0228"	80.582395631029	-22.6407764472918
"X160531_D00390_0254_BC9CCNANXX_SQ0229"	73.8382126397083	-21.9524806246074
"X160531_D00390_0254_BC9CCNANXX_SQ0230"	78.9981127066003	-22.243614438791
"X160531_D00390_0254_BC9CCNANXX_SQ0231"	85.6658004588491	-22.7208342200478
"X160531_D00390_0254_BC9CCNANXX_SQ0232"	75.2050494182526	-22.0362272979074
"X160531_D00390_0254_BC9CCNANXX_SQ0233"	84.4442132969208	-22.9285060106172
"X160531_D00390_0254_BC9CCNANXX_SQ0234"	-27.1197438851681	4.01275800610225
"X160531_D00390_0254_BC9CCNANXX_SQ0235"	4.10919047793862	5.2685640570257
"X160609_D00390_0255_AC9CHHANXX_SQ0237"	1.27550414248107	5.51551642316066
"X160609_D00390_0255_AC9CHHANXX_SQ0238"	82.6068964104255	-22.5609913955023
"X160609_D00390_0255_AC9CHHANXX_SQ0239"	87.5284790581776	-22.4297128006981
"X160609_D00390_0255_AC9CHHANXX_SQ0240"	85.6926201665723	-22.8950751524358
"X160609_D00390_0255_AC9CHHANXX_SQ0241"	89.4618132309081	-22.8545570893408
"X160609_D00390_0255_AC9CHHANXX_SQ0242"	-3.84507973616493	5.28253472701678
"X160609_D00390_0255_AC9CHHANXX_SQ0243"	87.4083208399586	-22.8679831362613
"X160609_D00390_0255_AC9CHHANXX_SQ0244"	87.5056613125161	-22.9608660972911
"X160615_D00390_0256_AC9CD5ANXX_SQ0236"	-7.03568941570882	4.91476267771362
"X160615_D00390_0256_AC9CD5ANXX_SQ0246"	7.55618741936371	5.75472794672939
"X160615_D00390_0256_AC9CD5ANXX_SQ2556"	-21.5542666168381	20.7903695702483
"X160615_D00390_0256_AC9CD5ANXX_SQ2557"	-52.0594464940767	17.3267709273028
"X160615_D00390_0256_AC9CD5ANXX_SQ2558"	-44.1678175020629	18.3965492418321
"X160615_D00390_0256_AC9CD5ANXX_SQ2559"	-42.5903792106271	18.3726181143113
"X160623_D00390_0257_AC9B0MANXX_SQ2557"	-49.9577820989727	17.5126307009549
"X160623_D00390_0257_AC9B0MANXX_SQ2558"	-43.3469264507534	18.4938613135392
"X160623_D00390_0257_AC9B0MANXX_SQ2559"	-35.8658693016131	19.2638205273526
"X160623_D00390_0257_AC9B0MANXX_SQ2560"	103.030200647934	15.2394209141756
"X160623_D00390_0257_AC9B0MANXX_SQ2561"	41.7115349463156	15.0027988611689
"X160623_D00390_0257_AC9B0MANXX_SQ2562"	62.1854041145667	16.4770429315055
"X160623_D00390_0257_AC9B0MANXX_SQ2563"	50.1953313586881	15.2998695904235
"X160706_D00390_0258_AC9AKUANXX_SQ2561"	29.9073131860867	13.4408787261659
"X160706_D00390_0258_AC9AKUANXX_SQ2562"	51.9950238960684	15.2191614997918
"X160706_D00390_0258_AC9AKUANXX_SQ2563"	49.5225304078142	15.4383725323787
"X160706_D00390_0258_AC9AKUANXX_SQ2564"	53.125270271829	15.9218706223377
"X160706_D00390_0258_AC9AKUANXX_SQ2565"	47.3565185120796	15.0403312413193
"X160706_D00390_0258_AC9AKUANXX_SQ2571"	-64.3026719797236	15.3855840551968
"X160706_D00390_0258_AC9AKUANXX_SQ2572"	-46.7945234168394	17.9919622231044
"X160706_D00390_0258_AC9AKUANXX_SQ2573"	-43.5312149095154	18.470852105625
"X160706_D00390_0259_BC9BRCANXX_SQ2566"	49.9020061355709	15.2669909319954
"X160706_D00390_0259_BC9BRCANXX_SQ2567"	52.7734418626864	15.9545502291238
"X160706_D00390_0259_BC9BRCANXX_SQ2568"	48.4810725696453	15.4848211117655
"X160706_D00390_0259_BC9BRCANXX_SQ2569"	40.7169505040296	14.8667736683469
"X160706_D00390_0259_BC9BRCANXX_SQ2570"	44.4545038399144	14.4649487976867
"X160706_D00390_0259_BC9BRCANXX_SQ2574"	-31.5803202576582	19.687726789241
"X160706_D00390_0259_BC9BRCANXX_SQ2575"	-38.4325784033181	18.1711439873945
"X160706_D00390_0259_BC9BRCANXX_SQ2576"	-27.5418601796491	20.1468511947335
"X160810_D00390_0260_AC9MTJANXX_SQ0197"	66.9500570717219	9.39602863616272
"X160810_D00390_0260_AC9MTJANXX_SQ0249"	73.9160799072345	8.98865118373458
"X160810_D00390_0260_AC9MTJANXX_SQ0250"	-182.900984714297	-5.17748573592075
"X160810_D00390_0260_AC9MTJANXX_SQ2564"	67.7341971333444	17.6228078944417
"X160810_D00390_0260_AC9MTJANXX_SQ2565"	58.456882850617	16.5477018574568
"X160810_D00390_0260_AC9MTJANXX_SQ2566"	66.6046449703583	17.4164832739845
"X160810_D00390_0260_AC9MTJANXX_SQ2567"	69.1746638039961	17.8048445713683
"X160810_D00390_0260_AC9MTJANXX_SQ2577"	-17.3210484262669	22.0210302162377
"X160810_D00390_0261_BC9NAVANXX_SQ2568"	64.0472898311988	17.248690757373
"X160810_D00390_0261_BC9NAVANXX_SQ2569"	64.9338294076576	17.4245181085779
"X160810_D00390_0261_BC9NAVANXX_SQ2570"	56.0165722710732	16.5392267635145
"X160810_D00390_0261_BC9NAVANXX_SQ2571"	-28.5251543435989	20.1871168854171
"X160810_D00390_0261_BC9NAVANXX_SQ2572"	-29.0512298750704	20.7269598580761
"X160810_D00390_0261_BC9NAVANXX_SQ2573"	-27.3582418162552	20.4407880533641
"X160810_D00390_0261_BC9NAVANXX_SQ2574"	-22.2850596961551	21.4032293631675
