"V1"	"V2"
"X160810_D00390_0261_BC9NAVANXX_SQ2571"	-19.7134097915248	-24.6798605156442
"X160810_D00390_0261_BC9NAVANXX_SQ2572"	-32.2858955467938	-23.4459646984567
"X160810_D00390_0261_BC9NAVANXX_SQ2573"	-39.8430447263404	-21.4216765706084
"X160810_D00390_0261_BC9NAVANXX_SQ2574"	-41.2190314952396	-20.2922524088664
"X160810_D00390_0261_BC9NAVANXX_SQ2575"	-42.9460720175584	-19.9426224391795
"X160816_D00390_0262_AC9NRHANXX_SQ0253"	33.2496374336707	-2.5954357907045
"X160816_D00390_0262_AC9NRHANXX_SQ2576"	-46.2683612634265	-19.3731728197855
"X160816_D00390_0262_AC9NRHANXX_SQ2577"	-48.0511595463897	-18.9755090146014
"X160816_D00390_0262_AC9NRHANXX_SQ2578"	30.994251994693	-27.6751124776907
"X160816_D00390_0262_AC9NRHANXX_SQ2579"	-32.0388883363087	-21.6983976728669
"X160829_D00390_0263_BC9NR8ANXX_SQ0253"	51.4892192648261	-3.57155805527976
"X160829_D00390_0263_BC9NR8ANXX_SQ0255"	87.1321133868779	11.0109164611825
"X160829_D00390_0263_BC9NR8ANXX_SQ2579"	-34.0219704791832	-21.7254355967368
"X160829_D00390_0263_BC9NR8ANXX_SQ2580"	36.19962720832	-28.7614060503936
"X160829_D00390_0263_BC9NR8ANXX_SQ2581"	44.6735415449271	-30.4264066711257
"X160906_D00390_0264_AC9NAGANXX_SQ0257"	-136.37299327243	2.55605063756892
"X160906_D00390_0264_AC9NAGANXX_SQ2582"	42.6483090596153	-30.176358777741
"X160906_D00390_0264_AC9NAGANXX_SQ2583"	42.119829725893	-29.0008519441162
"X160906_D00390_0264_AC9NAGANXX_SQ2584"	66.5082016528731	-29.9636822166095
"X160909_D00390_0265_BC9MAHANXX_SQ0258"	-196.943387732639	4.01842167332049
"X160909_D00390_0265_BC9MAHANXX_SQ2567"	72.4691388267473	-17.8918187053005
"X160909_D00390_0265_BC9MAHANXX_SQ2585"	34.1816558273975	-26.9821402123266
"X160909_D00390_0265_BC9MAHANXX_SQ2586"	34.2927061071117	-28.0734148620949
"X160909_D00390_0265_BC9MAHANXX_SQ2587"	55.032967295207	-28.9188358338578
"X160927_D00390_0266_BC9MMGANXX_SQ0264"	-316.850597434847	8.13977842804061
"X160927_D00390_0266_BC9MMGANXX_SQ2571"	-34.4079684571907	-23.1474964616556
"X160927_D00390_0266_BC9MMGANXX_SQ2588"	100.287433689926	-30.2044885161526
"X160927_D00390_0266_BC9MMGANXX_SQ2589"	63.4874205473462	-32.0596580571896
"X161005_D00390_0268_AC9NRJANXX_SQ0265"	97.3952548770052	13.8875375409048
"X161005_D00390_0268_AC9NRJANXX_SQ2596"	-42.9904404438982	-20.7849707255898
"X161012_D00390_0269_BC8F1FANXX_SQ0260"	-143.022469980239	0.691539464282667
"X161012_D00390_0269_BC8F1FANXX_SQ0261"	-157.722160289464	1.39573524413477
"X161028_D00390_0270_AC9MYUANXX_SQ0262"	-142.888645110541	1.06930812352929
"X161028_D00390_0270_AC9MYUANXX_SQ0270"	108.263791294965	12.6919801928917
"X161028_D00390_0270_AC9MYUANXX_SQ2597"	136.517584913149	-15.9316942764667
"X161028_D00390_0270_AC9MYUANXX_SQ2598"	133.769472407198	-16.2469234866527
"X161028_D00390_0270_AC9MYUANXX_SQ2599"	133.311031668354	-15.8780808567199
"X161111_D00390_0271_BC9MYYANXX_SQ0271"	-249.158826695162	5.41716307215313
"X161111_D00390_0271_BC9MYYANXX_SQ0272"	-238.146258885	5.08889697024397
"X161111_D00390_0271_BC9MYYANXX_SQ0273"	87.997923438974	22.7885508416483
"X161111_D00390_0271_BC9MYYANXX_SQ0274"	-245.733658047813	5.70823120157269
"X161111_D00390_0271_BC9MYYANXX_SQ2600"	124.658371382703	-15.3916655884532
"X161111_D00390_0271_BC9MYYANXX_SQ2601"	136.373980548723	-15.4816150501143
"X161115_D00390_0272_AC9NT3ANXX_SQ0275"	105.127879216774	12.3102237937938
"X161115_D00390_0272_AC9NT3ANXX_SQ0276"	107.141301382984	12.5100604142709
"X161115_D00390_0272_AC9NT3ANXX_SQ2602"	134.416325846395	-15.9434100716982
"X161115_D00390_0272_AC9NT3ANXX_SQ2603"	128.261184052747	-15.9202162228707
"X161115_D00390_0272_AC9NT3ANXX_SQ2604"	119.904794266336	-15.650417161981
"X161118_D00390_0273_BC9NB4ANXX_SQ0266"	107.414390122948	13.6580005720705
"X161118_D00390_0273_BC9NB4ANXX_SQ0267"	106.309243435152	14.2303383040102
"X161118_D00390_0273_BC9NB4ANXX_SQ0268"	109.491242462018	14.2448169123403
"X161118_D00390_0273_BC9NB4ANXX_SQ0269"	111.619598521059	14.5690046614128
"X161118_D00390_0273_BC9NB4ANXX_SQ0277"	112.957334499922	12.5935990064692
"X161118_D00390_0273_BC9NB4ANXX_SQ0278"	108.136331346318	12.5021900082129
"X161118_D00390_0273_BC9NB4ANXX_SQ2605"	32.0204798064474	-28.4226521508796
"X161205_D00390_0274_AC9KW9ANXX_Deer"	209.763505008051	27.012696460473
"X161205_D00390_0274_AC9KW9ANXX_Goat"	252.485151366541	14.9014873576721
"X161213_D00390_0275_BC9TWMANXX_Atlantic.Salmon"	87.2883751795471	-6.67250742524144
"X161213_D00390_0275_BC9TWMANXX_Mussel"	-200.939775059807	4.31126248876129
"X161213_D00390_0275_BC9TWMANXX_Ryegrass"	74.1137389765075	-33.6875197833117
"X161216_D00390_0276_AC9PM8ANXX_Atlantic.Salmon"	167.348366029353	-2.40172880703253
"X161216_D00390_0276_AC9PM8ANXX_Deer"	96.7103670291201	21.8745164240659
"X161219_D00390_0277_BC9P3HANXX_Atlantic.Salmon"	175.437154010984	-7.17566364917446
"X161219_D00390_0277_BC9P3HANXX_Deer"	79.9280624197751	20.8058307399342
"X161219_D00390_0277_BC9P3HANXX_Goat"	105.868070797377	11.6496771232842
"X170106_D00390_0278_AC9KWUANXX_Ryegrass"	102.086772936632	-37.4508377252736
"X170106_D00390_0279_BCA81DANXX_Deer"	190.006509725935	26.0167635823192
"X170106_D00390_0279_BCA81DANXX_Goat"	158.33892449785	13.3532177228757
"X170106_D00390_0279_BCA81DANXX_Mussel"	-214.02239777543	4.5601362384516
"X170106_D00390_0279_BCA81DANXX_Weevil"	-115.462501053616	-0.383689512793373
"X170113_D00390_0280_AC9P2FANXX_Atlantic.Salmon"	-20.9649386714594	-2.06507020833335
"X170113_D00390_0280_AC9P2FANXX_Chinook.Salmon"	67.4145478942467	-5.4287659333227
"X170113_D00390_0280_AC9P2FANXX_Deer"	249.643695353238	28.4049310171496
"X170125_D00390_0281_BC9P2TANXX_Goat"	-508.882117217691	14.9074724407423
"X170125_D00390_0281_BC9P2TANXX_SQ0318"	-239.880676245384	5.77181922064936
"X170125_D00390_0281_BC9P2TANXX_SQ0327"	74.2374023478792	21.5220724253833
"X170125_D00390_0281_BC9P2TANXX_SQ0328"	82.6596704938632	12.9483252268368
"X170125_D00390_0281_BC9P2TANXX_SQ0329"	94.890196057059	12.8672805946195
"X170125_D00390_0281_BC9P2TANXX_SQ0330"	81.2285006464174	21.9246374268027
"X170125_D00390_0281_BC9P2TANXX_SQ0331"	85.7887929557493	22.3014824353369
"X170125_D00390_0281_BC9P2TANXX_SQ0332"	84.1330015224785	22.1483992026832
"X170125_D00390_0281_BC9P2TANXX_SQ0333"	80.0576025339686	21.4177098923818
"X170207_D00390_0282_ACA7WHANXX_SQ0334"	94.2425830838579	12.4712358277372
"X170207_D00390_0282_ACA7WHANXX_SQ0335"	87.6191113886278	21.8167747348703
"X170207_D00390_0282_ACA7WHANXX_SQ0336"	111.615381979901	13.1934636169193
"X170207_D00390_0282_ACA7WHANXX_SQ0340"	108.182590211295	12.431520981743
"X170207_D00390_0282_ACA7WHANXX_SQ0342"	-182.165860515558	4.0920594027767
"X170215_D00390_0283_BC9KW0ANXX_Goat"	-444.507991074637	12.8591932637183
"X170215_D00390_0283_BC9KW0ANXX_SQ0341"	60.4299899049326	21.7825453415446
"X170215_D00390_0283_BC9KW0ANXX_SQ0343"	-161.767560414393	2.9586171392731
"X170215_D00390_0283_BC9KW0ANXX_SQ0344"	-13.7934961825562	-2.90755924809435
"X170215_D00390_0283_BC9KW0ANXX_SQ0345"	-6.73374465251273	-2.79473563345352
"X170215_D00390_0283_BC9KW0ANXX_SQ0347"	78.2281361478508	12.1319626258678
"X170215_D00390_0283_BC9KW0ANXX_SQ0348"	74.0551535416359	21.8462610761708
"X170215_D00390_0283_BC9KW0ANXX_SQ0349"	72.982569768678	21.3332538835933
"X170215_D00390_0283_BC9KW0ANXX_SQ0350"	73.3393008547083	21.4907277732755
"X170220_D00390_0284_BC9N4TANXX_SQ0351"	-219.45647498398	4.59682694292952
"X170220_D00390_0284_BC9N4TANXX_SQ0354"	80.1479717811152	22.5298780403053
"X170220_D00390_0284_BC9N4TANXX_SQ0358"	68.1304251092815	22.3943176154241
"X170220_D00390_0284_BC9N4TANXX_SQ0359"	136.676784446017	23.8478802603928
"X170220_D00390_0284_BC9N4TANXX_SQ0360"	60.0592007720322	20.7434936651887
"X170224_D00390_0285_ACA62JANXX_SQ0361"	151.176424725781	13.6048042310964
"X170224_D00390_0285_ACA62JANXX_SQ0362"	76.6874097233298	21.8429510870274
"X170224_D00390_0285_ACA62JANXX_SQ2613"	32.0260643623574	-27.5507611399473
"X170224_D00390_0285_ACA62JANXX_SQ2614"	27.076157991491	-26.1781783423079
"X170224_D00390_0286_BC9PMHANXX_SQ0346"	70.2623319400785	12.1739284191637
"X170224_D00390_0286_BC9PMHANXX_SQ0355"	91.2688623070159	11.9226313106441
"X170224_D00390_0286_BC9PMHANXX_SQ2610"	30.452483464755	-28.1114560354232
"X170224_D00390_0286_BC9PMHANXX_SQ2611"	34.7791806835166	-28.159152535037
"X170224_D00390_0286_BC9PMHANXX_SQ2612"	43.4804318456572	-28.6650180369091
"X170228_D00390_0287_ACA5GAANXX_SQ0363"	-162.813908949257	2.31732341134941
"X170228_D00390_0287_ACA5GAANXX_SQ0364"	80.9783889369005	21.9652138083408
"X170228_D00390_0287_ACA5GAANXX_SQ0367"	75.3803613806178	21.5531067486851
"X170228_D00390_0287_ACA5GAANXX_SQ0368"	80.2626269837829	21.8141067259583
"X170228_D00390_0287_ACA5GAANXX_SQ2615"	57.9481113695585	-29.3901088170069
"X170228_D00390_0287_ACA5GAANXX_SQ9000"	83.5848154292437	12.3162022495224
"X170303_D00390_0288_ACA1KUANXX_SQ0365"	57.098992643244	21.9346522805064
"X170303_D00390_0288_ACA1KUANXX_SQ0366"	69.2335525080617	21.6387048114831
"X170303_D00390_0288_ACA1KUANXX_SQ0369"	63.7965471557013	21.8258595625888
"X170303_D00390_0288_ACA1KUANXX_SQ0372"	64.2166171377561	22.4034130056289
"X170303_D00390_0288_ACA1KUANXX_SQ2616"	9.01662750802836	-24.9877842703912
"X170303_D00390_0288_ACA1KUANXX_SQ2617"	-63.7804987137079	-18.4795734095747
"X170309_D00390_0289_BCA5NFANXX_SQ0370"	83.735357796267	22.4094352708373
"X170309_D00390_0289_BCA5NFANXX_SQ0371"	86.7702964634251	22.6889409144604
"X170309_D00390_0289_BCA5NFANXX_SQ0373"	77.9091645530313	19.8808792353079
"X170309_D00390_0289_BCA5NFANXX_SQ0374"	81.253976375871	21.2822076295178
"X170309_D00390_0289_BCA5NFANXX_SQ0376"	77.9659373036526	22.1041281051785
"X170309_D00390_0289_BCA5NFANXX_SQ2617"	-36.8002592408225	-22.0854163957834
"X170309_D00390_0289_BCA5NFANXX_SQ2618"	25.8510620088006	-27.9796988322446
"X170314_D00390_0290_ACA62KANXX_SQ0375"	81.4722669678113	22.2211071264242
"X170314_D00390_0290_ACA62KANXX_SQ0377"	84.8284322528826	21.5363949086476
"X170314_D00390_0290_ACA62KANXX_SQ0378"	78.9181605696487	22.2464404078054
"X170314_D00390_0290_ACA62KANXX_SQ0379"	82.7334654031622	22.5443543818835
"X170314_D00390_0290_ACA62KANXX_SQ0380"	80.3406531934089	22.4306242350041
"X170314_D00390_0290_ACA62KANXX_SQ0382"	76.4151106406503	-6.17295870668481
"X170314_D00390_0290_ACA62KANXX_SQ0384"	86.2552367995641	22.1762216122021
"X170321_D00390_0291_BCA63CANXX_SQ0381"	81.7255543258861	21.5324545185439
"X170321_D00390_0291_BCA63CANXX_SQ0389"	84.8926342845002	22.1369766270865
"X170321_D00390_0291_BCA63CANXX_SQ0390"	86.5104999581631	22.6461985744925
"X170321_D00390_0291_BCA63CANXX_SQ0392"	76.8152365645001	21.7441138888773
"X170404_D00390_0292_ACA5VDANXX_SQ0391"	91.4508182599696	22.517472866752
"X170404_D00390_0292_ACA5VDANXX_SQ0395"	79.1891258818925	22.5490498342118
"X170404_D00390_0292_ACA5VDANXX_SQ0396"	85.9071672146311	21.3762052504148
"X170404_D00390_0292_ACA5VDANXX_SQ0397"	89.8706131234534	22.7284395874261
"X170404_D00390_0292_ACA5VDANXX_SQ0398"	91.906248545196	22.660710059434
"X170404_D00390_0292_ACA5VDANXX_SQ0399"	90.3779232437132	22.3539039807015
"X170404_D00390_0292_ACA5VDANXX_SQ0403"	77.2506657237876	22.6229574384734
"X170404_D00390_0292_ACA5VDANXX_SQ0407"	84.047430840898	-6.62474729381582
"X170407_D00390_0293_BCA73CANXX_Atlantic.Salmon"	-250.055717805952	5.8014047441909
"X170407_D00390_0293_BCA73CANXX_SQ0400"	19.1949358471819	-3.76324134377871
"X170407_D00390_0293_BCA73CANXX_SQ0401"	47.4117042592599	-4.6648708018865
"X170407_D00390_0293_BCA73CANXX_SQ0402"	37.0620123135259	15.1179459360885
"X170407_D00390_0293_BCA73CANXX_SQ0404"	70.6382113262129	21.6710542199105
"X170407_D00390_0293_BCA73CANXX_SQ0405"	44.8487918395149	-5.18280633247612
"X170413_D00390_0294_ACA5Y9ANXX_SQ0406"	45.6067486960881	-5.02357093886957
"X170413_D00390_0294_ACA5Y9ANXX_SQ0408"	38.162050716064	-4.39408821933855
"X170413_D00390_0294_ACA5Y9ANXX_SQ0409"	66.0574132410127	22.0025020270341
"X170413_D00390_0294_ACA5Y9ANXX_SQ0410"	71.8417550238158	21.8352151857556
"X170413_D00390_0294_ACA5Y9ANXX_SQ0411"	76.5045510963862	22.2749435825002
"X170413_D00390_0294_ACA5Y9ANXX_SQ0415"	54.9787113204587	-5.22688614520237
"X170413_D00390_0295_BCA5EWANXX_SQ0412"	79.62220166399	22.6838565516107
"X170413_D00390_0295_BCA5EWANXX_SQ0414"	43.5035368645141	-4.59597960150838
"X170413_D00390_0295_BCA5EWANXX_SQ0419"	2.5555435837212	-1.05052581483007
"X170413_D00390_0295_BCA5EWANXX_SQ0421"	83.556227561167	-5.01676116297064
"X170413_D00390_0295_BCA5EWANXX_SQ0422"	86.0032012399461	13.6182555165966
"X170421_D00390_0296_ACA647ANXX_SQ0413"	70.7228700076035	21.530265065264
"X170421_D00390_0296_ACA647ANXX_SQ0416"	74.381594696192	21.8475425206785
"X170421_D00390_0296_ACA647ANXX_SQ0417"	68.336661708302	21.9270039120465
"X170421_D00390_0296_ACA647ANXX_SQ0420"	72.0023154450223	22.2120899232901
"X170421_D00390_0296_ACA647ANXX_SQ0423"	81.5142631217857	22.6489934850483
"X170421_D00390_0296_ACA647ANXX_SQ0424"	41.5117588143634	-4.56818156963594
"X170421_D00390_0296_ACA647ANXX_SQ0427"	71.3464306873745	22.0352153505187
"X170421_D00390_0297_BCA62FANXX_SQ0425"	51.0412501065311	-3.93216311240429
"X170421_D00390_0297_BCA62FANXX_SQ0428"	61.1912055184467	21.3813091210127
"X170421_D00390_0297_BCA62FANXX_SQ2620"	29.6248965704207	-28.4324845576922
"X170428_D00390_0298_ACA8B9ANXX_SQ0426"	41.4869401935263	-4.60619002148047
"X170428_D00390_0298_ACA8B9ANXX_SQ0429"	48.0967435731001	-5.41040537636293
"X170428_D00390_0298_ACA8B9ANXX_SQ0431"	55.1914965123477	-4.60405161857995
"X170428_D00390_0298_ACA8B9ANXX_SQ2621"	31.7948335348203	-28.0813227239962
"X170505_D00390_0299_BCA88LANXX_SQ0430"	83.6469715159989	22.8611551235543
"X170505_D00390_0299_BCA88LANXX_SQ0433"	86.6140434467967	22.8845103190985
"X170505_D00390_0299_BCA88LANXX_SQ0434"	71.6990565826141	-5.59043942901995
"X170505_D00390_0299_BCA88LANXX_SQ0435"	88.8587786505902	23.0333798399097
"X170505_D00390_0299_BCA88LANXX_SQ0437"	75.3515965421794	-6.0685136817999
"X170505_D00390_0299_BCA88LANXX_SQ0440"	79.9150430083241	22.3107859532044
"X170505_D00390_0299_BCA88LANXX_SQ0445"	72.3803733517778	-6.38312596829322
"X170509_D00390_0300_ACA8W4ANXX_SQ0432"	46.2027109101549	-5.18822071405217
"X170509_D00390_0300_ACA8W4ANXX_SQ0436"	56.929428845977	-5.62730823769911
"X170509_D00390_0300_ACA8W4ANXX_SQ0441"	58.4822686813144	21.6201132305086
"X170509_D00390_0300_ACA8W4ANXX_SQ0442"	50.7644217642899	21.0703939726199
"X170509_D00390_0300_ACA8W4ANXX_SQ0443"	59.0844872260167	-5.68841967818003
"X170509_D00390_0300_ACA8W4ANXX_SQ0446"	65.5100803233411	21.2431673004562
"X170511_D00390_0301_ACAAGJANXX_SQ0393"	106.745557162853	13.1419811542672
"X170511_D00390_0301_ACAAGJANXX_SQ0444"	80.082331469996	-6.71562196273469
"X170511_D00390_0301_ACAAGJANXX_SQ0447"	84.4757723361607	-5.87745914533362
"X170511_D00390_0301_ACAAGJANXX_SQ0448"	81.9504493931976	13.4662024384629
"X170511_D00390_0301_ACAAGJANXX_SQ2622"	138.116584228898	-25.3046874223948
"X170511_D00390_0301_ACAAGJANXX_SQ2623"	141.135845859592	-25.7321926251202
"X170511_D00390_0302_BCA92MANXX_SQ0438"	19.3434402412528	-4.03446975328509
"X170511_D00390_0302_BCA92MANXX_SQ0449"	62.5639087287646	22.1281543350123
"X170511_D00390_0302_BCA92MANXX_SQ0450"	-153.602387278155	1.26350720137591
"X170511_D00390_0302_BCA92MANXX_SQ0451"	9.66995638907412	-3.83427976072414
"X170511_D00390_0302_BCA92MANXX_SQ2624"	118.693031243127	-22.5316747893125
"X170526_D00390_0304_ACAA99ANXX_SQ0394"	67.7209964594627	12.2083372059699
"X170526_D00390_0304_ACAA99ANXX_SQ0460"	51.4829973139567	21.3854367154022
"X170526_D00390_0304_ACAA99ANXX_SQ0461"	59.7573645175067	22.2008936930188
"X170526_D00390_0304_ACAA99ANXX_SQ0462"	66.2942388236041	22.1905847031234
"X170526_D00390_0304_ACAA99ANXX_SQ0464"	73.879124554456	22.0070727524727
"X170526_D00390_0304_ACAA99ANXX_SQ0465"	54.6397611006467	21.1031176994033
"X170526_D00390_0304_ACAA99ANXX_SQ0466"	49.8945753855424	16.5373439063654
"X170616_D00390_0307_ACA93AANXX_SQ0473"	14.5738707171396	19.9409659406048
"X170616_D00390_0307_ACA93AANXX_SQ0474"	-66.1864745110415	17.8381520308169
"X170616_D00390_0307_ACA93AANXX_SQ0475"	10.2867182243956	19.5331650889201
"X170616_D00390_0307_ACA93AANXX_SQ0476"	19.8153881232069	19.5119167986739
"X170616_D00390_0307_ACA93AANXX_SQ2629"	-60.6335581400186	-17.9867752893946
"X170616_D00390_0307_ACA93AANXX_SQ2630"	-65.8952652047006	-17.8082886663894
"X170620_D00390_0308_ACA92WANXX_SQ0477"	-34.3361652422522	18.7214766004574
"X170620_D00390_0308_ACA92WANXX_SQ0478"	-41.7727040386671	18.4910960171943
"X170620_D00390_0308_ACA92WANXX_SQ0479"	-42.997402546461	16.7474459235432
"X170620_D00390_0308_ACA92WANXX_SQ0482"	-46.1177739964706	18.2918180328664
"X170620_D00390_0308_ACA92WANXX_SQ0483"	-59.4277762797205	17.9609973557734
"X170620_D00390_0308_ACA92WANXX_SQ2631"	-96.392243240939	-15.1522858823492
"X170623_D00390_0309_BCA986ANXX_SQ0486"	59.2515568777335	21.4838424882324
"X170623_D00390_0309_BCA986ANXX_SQ2635"	19.9106392271867	-24.9728869339997
"X170623_D00390_0309_BCA986ANXX_SQ2636"	19.399685545179	-24.7436731077738
"X170623_D00390_0309_BCA986ANXX_SQ2637"	20.6390240347712	-23.6062374479552
"X170623_D00390_0309_BCA986ANXX_SQ2643"	-17.9528048047448	-8.15907168264693
"X170623_D00390_0310_ACA7G1ANXX_SQ0484"	66.7311314618987	21.3391356470972
"X170623_D00390_0310_ACA7G1ANXX_SQ0485"	64.1511238933813	21.5140907101218
"X170623_D00390_0310_ACA7G1ANXX_SQ2632"	-63.4603067557821	-17.3463709474157
"X170623_D00390_0310_ACA7G1ANXX_SQ2633"	35.0519863599669	-26.1188620428347
"X170623_D00390_0310_ACA7G1ANXX_SQ2634"	38.1166159715492	-26.2025742315816
"X170627_D00390_0311_BCB67KANXX_SQ2638"	-144.127790903975	-10.9194787381121
"X170627_D00390_0311_BCB67KANXX_SQ2639"	-157.532092654596	-10.3080542449811
"X170627_D00390_0311_BCB67KANXX_SQ2640"	-145.122574561178	-11.3142356705887
"X170627_D00390_0311_BCB67KANXX_SQ2644"	-29.430950595348	-8.42701111676629
"X170707_D00390_0312_ACB67HANXX_SQ2641"	59.8267791038647	-27.8533624857583
"X170707_D00390_0312_ACB67HANXX_SQ2642"	54.5918296346322	-27.4250859087344
"X170707_D00390_0312_ACB67HANXX_SQ2645"	175.331084884171	-23.0340409848909
"X170707_D00390_0312_ACB67HANXX_SQ2646"	59.2743839784803	-28.0917797708502
"X170707_D00390_0313_BCB66VANXX_SQ0487"	88.8783971771256	22.1332593705863
"X170707_D00390_0313_BCB66VANXX_SQ0488"	83.430932996089	21.4038970442913
"X170707_D00390_0313_BCB66VANXX_SQ0489"	84.1195725277045	21.8000684418951
"X170707_D00390_0313_BCB66VANXX_SQ2647"	57.6909692340542	-28.4604623114288
"X170707_D00390_0313_BCB66VANXX_SQ2656"	78.8062497156883	-19.7895430651882
"X170707_D00390_0313_BCB66VANXX_SQ2657"	74.2570875098569	-19.2405689582536
"X170707_D00390_0313_BCB66VANXX_SQ2658"	73.748749433894	-18.9388334496077
"X170713_D00390_0314_ACB66CANXX_SQ0490"	-5.64791091225335	11.5150485830725
"X170713_D00390_0314_ACB66CANXX_SQ0491"	-44.4170614934676	11.9557274563675
"X170713_D00390_0314_ACB66CANXX_SQ0492"	-18.1825574221333	11.6844605344775
"X170713_D00390_0314_ACB66CANXX_SQ0493"	-58.161700143936	15.3211577937698
"X170713_D00390_0314_ACB66CANXX_SQ2648"	-186.489173037518	-8.48365559343984
"X170713_D00390_0314_ACB66CANXX_SQ2659"	-36.2353113231895	-11.3491838213509
"X170713_D00390_0314_ACB66CANXX_SQ2660"	-3.91879291265423	-12.7016893119083
"X170721_D00390_0315_ACB6K6ANXX_SQ0496"	77.7287606922939	21.6525470431016
"X170721_D00390_0315_ACB6K6ANXX_SQ0497"	-74.0242677012537	17.6437371624469
"X170721_D00390_0315_ACB6K6ANXX_SQ0498"	79.4199286281668	22.348257711258
"X170721_D00390_0315_ACB6K6ANXX_SQ2649"	-33.3464153960378	-21.1581153834854
"X170721_D00390_0315_ACB6K6ANXX_SQ2650"	-38.5667282098795	-21.5455211180425
"X170721_D00390_0315_ACB6K6ANXX_SQ2651"	-187.553957585961	-8.1712843757017
"X170721_D00390_0315_ACB6K6ANXX_SQ2652"	-187.566422495668	-8.39655736036472
"X170721_D00390_0315_ACB6K6ANXX_SQ2653"	-204.493134358161	-6.83923760148731
"X170725_D00390_0318_ACB6K1ANXX_SQ0494"	51.8837577647392	13.2811887026507
"X170725_D00390_0318_ACB6K1ANXX_SQ0495"	19.1053261304872	9.52225069864041
"X170725_D00390_0318_ACB6K1ANXX_SQ2654"	-122.445697578909	-12.9385928411641
"X170725_D00390_0318_ACB6K1ANXX_SQ2655"	-59.8490298288722	-18.3889264236475
"X170801_D00390_0319_ACB6K8ANXX_SQ0506"	-87.4465601806773	17.5200137065606
"X170801_D00390_0319_ACB6K8ANXX_SQ0507"	-91.9658881987449	17.801068221107
"X170801_D00390_0319_ACB6K8ANXX_SQ0508"	-112.519618373803	16.5814705126506
"X170801_D00390_0319_ACB6K8ANXX_SQ0509"	-109.76264825938	17.4117934035461
"X170801_D00390_0319_ACB6K8ANXX_SQ2661"	-100.761082074562	-5.16006773652103
"X170801_D00390_0319_ACB6K8ANXX_SQ2662"	-95.4884396627055	-5.44319335740532
"X170801_D00390_0320_BCB67BANXX_SQ2663"	27.6813202948662	-13.3062351131645
"X170801_D00390_0320_BCB67BANXX_SQ2664"	22.972155610917	-11.9233496908477
"X170801_D00390_0320_BCB67BANXX_SQ2665"	85.5033325543421	-16.0841678430035
"X170801_D00390_0320_BCB67BANXX_SQ2666"	27.4181362935468	-12.2121428222176
"X170801_D00390_0320_BCB67BANXX_SQ2667"	-47.005218248363	-16.2468171317663
"X170808_D00390_0321_BCB672ANXX_SQ0511"	-24.4090414062174	19.1653018377599
"X170808_D00390_0321_BCB672ANXX_SQ0512"	-104.363440783736	17.4973851045849
"X170808_D00390_0321_BCB672ANXX_SQ0513"	95.0677123087625	21.8072668768014
"X170808_D00390_0321_BCB672ANXX_SQ0516"	53.6007915483375	-4.82038579467903
"X170821_D00390_0322_ACB7D9ANXX_SQ0517"	-6.82531922416496	9.13217227187394
"X170821_D00390_0322_ACB7D9ANXX_SQ0518"	83.3896956509973	22.5177504474248
"X170821_D00390_0322_ACB7D9ANXX_SQ0519"	-9.78626720510123	12.0993004584781
"X170821_D00390_0322_ACB7D9ANXX_SQ0521"	94.6714227311146	20.4094500800864
"X170821_D00390_0322_ACB7D9ANXX_SQ2668"	-108.11601433729	-11.2743778439276
"X170821_D00390_0322_ACB7D9ANXX_SQ2669"	45.5571670003712	-27.0050725731253
"X170828_D00390_0323_ACB7D5ANXX_SQ0522"	95.2428387095678	22.1821348016044
"X170828_D00390_0323_ACB7D5ANXX_SQ0523"	104.978697662975	13.1226793553985
"X170828_D00390_0323_ACB7D5ANXX_SQ0524"	108.163629000433	13.2455981528822
"X170828_D00390_0323_ACB7D5ANXX_SQ0525"	101.613774040685	12.2195579140811
"X170828_D00390_0323_ACB7D5ANXX_SQ2670"	51.5632881223295	-27.0171119642881
"X170828_D00390_0323_ACB7D5ANXX_SQ2671"	50.0146288007142	-26.8400400429247
"X170828_D00390_0324_BCB7E0ANXX_SQ0532"	-61.206811978209	1.88062323397895
"X170828_D00390_0324_BCB7E0ANXX_SQ0533"	107.722800582185	13.0532393672727
"X170904_D00390_0325_ACB7E3ANXX_SQ0534"	-154.612096192262	2.07511639662442
"X170904_D00390_0325_ACB7E3ANXX_SQ0535"	94.7542818291533	22.1722629897571
"X170904_D00390_0325_ACB7E3ANXX_SQ0536"	96.9629155997874	22.7103846084015
"X170904_D00390_0325_ACB7E3ANXX_SQ0537"	101.1634720149	22.8701134091913
"X170904_D00390_0325_ACB7E3ANXX_SQ0538"	100.630176824309	22.6946728029156
"X170904_D00390_0325_ACB7E3ANXX_SQ2673"	199.809603871642	-20.7131077634542
"X170906_D00390_0326_ACB7V4ANXX_SQ2672"	-23.8320757599495	-20.0086977595223
"X170906_D00390_0326_ACB7V4ANXX_SQ2674"	131.578432251371	-16.7550785112687
"X170906_D00390_0326_ACB7V4ANXX_SQ2675"	143.951135827706	-17.6423432339661
"X170906_D00390_0326_ACB7V4ANXX_SQ2676"	138.32290292023	-17.664663580749
"X170906_D00390_0326_ACB7V4ANXX_SQ2677"	74.9115118817835	-13.0619562131851
"X170906_D00390_0327_BCB7J2ANXX_SQ2672"	-19.2861297448338	-20.7948781398477
"X170906_D00390_0327_BCB7J2ANXX_SQ2677"	75.2736318648252	-13.2604225982325
